,day,num_revs,state,category
13,14,25.0,ON,Asian Fusion
14,15,26.0,ON,Asian Fusion
15,16,18.0,ON,Asian Fusion
16,17,22.0,ON,Asian Fusion
17,18,28.0,ON,Asian Fusion
18,19,16.0,ON,Asian Fusion
19,20,23.0,ON,Asian Fusion
20,21,25.0,ON,Asian Fusion
21,22,27.0,ON,Asian Fusion
22,23,15.0,ON,Asian Fusion
23,24,15.0,ON,Asian Fusion
24,25,21.0,ON,Asian Fusion
25,26,22.0,ON,Asian Fusion
26,27,27.0,ON,Asian Fusion
27,28,20.0,ON,Asian Fusion
28,29,21.0,ON,Asian Fusion
29,30,30.0,ON,Asian Fusion
30,31,22.0,ON,Asian Fusion
31,32,24.0,ON,Asian Fusion
32,33,20.0,ON,Asian Fusion
33,34,24.0,ON,Asian Fusion
34,35,30.0,ON,Asian Fusion
35,36,37.0,ON,Asian Fusion
36,37,27.0,ON,Asian Fusion
37,38,27.0,ON,Asian Fusion
38,39,25.0,ON,Asian Fusion
39,40,28.0,ON,Asian Fusion
40,41,27.0,ON,Asian Fusion
41,42,25.0,ON,Asian Fusion
42,43,20.0,ON,Asian Fusion
43,44,31.0,ON,Asian Fusion
44,45,22.0,ON,Asian Fusion
45,46,27.0,ON,Asian Fusion
46,47,29.0,ON,Asian Fusion
47,48,25.0,ON,Asian Fusion
48,49,24.0,ON,Asian Fusion
49,50,13.0,ON,Asian Fusion
50,51,18.0,ON,Asian Fusion
51,52,22.0,ON,Asian Fusion
0,1,45.0,ON,Sushi Bars
1,2,52.0,ON,Sushi Bars
2,3,39.0,ON,Sushi Bars
3,4,46.0,ON,Sushi Bars
4,5,39.0,ON,Sushi Bars
5,6,47.0,ON,Sushi Bars
6,7,42.0,ON,Sushi Bars
7,8,38.0,ON,Sushi Bars
8,9,41.0,ON,Sushi Bars
9,10,36.0,ON,Sushi Bars
10,11,42.0,ON,Sushi Bars
11,12,30.0,ON,Sushi Bars
12,13,50.0,ON,Sushi Bars
13,14,45.0,ON,Sushi Bars
14,15,41.0,ON,Sushi Bars
15,16,32.0,ON,Sushi Bars
16,17,38.0,ON,Sushi Bars
17,18,45.0,ON,Sushi Bars
18,19,42.0,ON,Sushi Bars
19,20,32.0,ON,Sushi Bars
20,21,23.0,ON,Sushi Bars
21,22,42.0,ON,Sushi Bars
22,23,34.0,ON,Sushi Bars
23,24,31.0,ON,Sushi Bars
24,25,43.0,ON,Sushi Bars
25,26,29.0,ON,Sushi Bars
26,27,41.0,ON,Sushi Bars
27,28,48.0,ON,Sushi Bars
28,29,57.0,ON,Sushi Bars
29,30,53.0,ON,Sushi Bars
30,31,48.0,ON,Sushi Bars
31,32,61.0,ON,Sushi Bars
32,33,56.0,ON,Sushi Bars
33,34,48.0,ON,Sushi Bars
34,35,47.0,ON,Sushi Bars
35,36,44.0,ON,Sushi Bars
36,37,47.0,ON,Sushi Bars
37,38,35.0,ON,Sushi Bars
38,39,30.0,ON,Sushi Bars
39,40,41.0,ON,Sushi Bars
40,41,41.0,ON,Sushi Bars
41,42,34.0,ON,Sushi Bars
42,43,46.0,ON,Sushi Bars
43,44,48.0,ON,Sushi Bars
44,45,41.0,ON,Sushi Bars
45,46,48.0,ON,Sushi Bars
46,47,46.0,ON,Sushi Bars
47,48,32.0,ON,Sushi Bars
48,49,35.0,ON,Sushi Bars
49,50,35.0,ON,Sushi Bars
50,51,28.0,ON,Sushi Bars
51,52,25.0,ON,Sushi Bars
0,1,9.0,ON,Cafes
1,2,11.0,ON,Cafes
2,3,13.0,ON,Cafes
3,4,16.0,ON,Cafes
4,5,17.0,ON,Cafes
5,6,13.0,ON,Cafes
6,7,16.0,ON,Cafes
7,8,17.0,ON,Cafes
8,9,13.0,ON,Cafes
9,10,10.0,ON,Cafes
10,11,12.0,ON,Cafes
11,12,12.0,ON,Cafes
12,13,17.0,ON,Cafes
13,14,14.0,ON,Cafes
14,15,10.0,ON,Cafes
15,16,15.0,ON,Cafes
16,17,17.0,ON,Cafes
17,18,18.0,ON,Cafes
18,19,15.0,ON,Cafes
19,20,12.0,ON,Cafes
20,21,18.0,ON,Cafes
21,22,17.0,ON,Cafes
22,23,13.0,ON,Cafes
23,24,21.0,ON,Cafes
24,25,19.0,ON,Cafes
25,26,19.0,ON,Cafes
26,27,16.0,ON,Cafes
27,28,15.0,ON,Cafes
28,29,16.0,ON,Cafes
29,30,16.0,ON,Cafes
30,31,15.0,ON,Cafes
31,32,20.0,ON,Cafes
32,33,23.0,ON,Cafes
33,34,18.0,ON,Cafes
34,35,26.0,ON,Cafes
35,36,12.0,ON,Cafes
36,37,24.0,ON,Cafes
37,38,21.0,ON,Cafes
38,39,17.0,ON,Cafes
39,40,20.0,ON,Cafes
40,41,9.0,ON,Cafes
41,42,10.0,ON,Cafes
42,43,13.0,ON,Cafes
43,44,11.0,ON,Cafes
44,45,17.0,ON,Cafes
45,46,21.0,ON,Cafes
46,47,18.0,ON,Cafes
47,48,7.0,ON,Cafes
48,49,16.0,ON,Cafes
49,50,14.0,ON,Cafes
50,51,17.0,ON,Cafes
51,52,16.0,ON,Cafes
0,1,42.0,ON,Italian
1,2,37.0,ON,Italian
2,3,49.0,ON,Italian
3,4,51.0,ON,Italian
4,5,56.0,ON,Italian
5,6,50.0,ON,Italian
6,7,77.0,ON,Italian
7,8,35.0,ON,Italian
8,9,38.0,ON,Italian
9,10,36.0,ON,Italian
10,11,35.0,ON,Italian
11,12,40.0,ON,Italian
12,13,34.0,ON,Italian
13,14,55.0,ON,Italian
14,15,47.0,ON,Italian
15,16,45.0,ON,Italian
16,17,37.0,ON,Italian
17,18,39.0,ON,Italian
18,19,39.0,ON,Italian
19,20,43.0,ON,Italian
20,21,41.0,ON,Italian
21,22,53.0,ON,Italian
22,23,32.0,ON,Italian
23,24,47.0,ON,Italian
24,25,52.0,ON,Italian
25,26,59.0,ON,Italian
26,27,57.0,ON,Italian
27,28,47.0,ON,Italian
28,29,56.0,ON,Italian
29,30,40.0,ON,Italian
30,31,56.0,ON,Italian
31,32,42.0,ON,Italian
32,33,49.0,ON,Italian
33,34,61.0,ON,Italian
34,35,57.0,ON,Italian
35,36,38.0,ON,Italian
36,37,47.0,ON,Italian
37,38,51.0,ON,Italian
38,39,37.0,ON,Italian
39,40,39.0,ON,Italian
40,41,35.0,ON,Italian
41,42,50.0,ON,Italian
42,43,51.0,ON,Italian
43,44,51.0,ON,Italian
44,45,66.0,ON,Italian
45,46,46.0,ON,Italian
46,47,46.0,ON,Italian
47,48,54.0,ON,Italian
48,49,39.0,ON,Italian
49,50,46.0,ON,Italian
50,51,60.0,ON,Italian
51,52,37.0,ON,Italian
0,1,8.0,ON,Mediterranean
1,2,23.0,ON,Mediterranean
2,3,8.0,ON,Mediterranean
3,4,12.0,ON,Mediterranean
4,5,16.0,ON,Mediterranean
5,6,11.0,ON,Mediterranean
6,7,9.0,ON,Mediterranean
7,8,15.0,ON,Mediterranean
8,9,10.0,ON,Mediterranean
9,10,10.0,ON,Mediterranean
10,11,10.0,ON,Mediterranean
11,12,12.0,ON,Mediterranean
12,13,7.0,ON,Mediterranean
13,14,15.0,ON,Mediterranean
14,15,9.0,ON,Mediterranean
15,16,11.0,ON,Mediterranean
16,17,15.0,ON,Mediterranean
17,18,13.0,ON,Mediterranean
18,19,12.0,ON,Mediterranean
19,20,11.0,ON,Mediterranean
20,21,11.0,ON,Mediterranean
21,22,9.0,ON,Mediterranean
22,23,10.0,ON,Mediterranean
23,24,11.0,ON,Mediterranean
24,25,20.0,ON,Mediterranean
25,26,12.0,ON,Mediterranean
26,27,6.0,ON,Mediterranean
27,28,14.0,ON,Mediterranean
28,29,15.0,ON,Mediterranean
29,30,17.0,ON,Mediterranean
30,31,26.0,ON,Mediterranean
31,32,20.0,ON,Mediterranean
32,33,24.0,ON,Mediterranean
33,34,20.0,ON,Mediterranean
34,35,14.0,ON,Mediterranean
35,36,12.0,ON,Mediterranean
36,37,12.0,ON,Mediterranean
37,38,13.0,ON,Mediterranean
38,39,10.0,ON,Mediterranean
39,40,15.0,ON,Mediterranean
40,41,12.0,ON,Mediterranean
41,42,16.0,ON,Mediterranean
42,43,14.0,ON,Mediterranean
43,44,17.0,ON,Mediterranean
44,45,16.0,ON,Mediterranean
45,46,17.0,ON,Mediterranean
46,47,14.0,ON,Mediterranean
47,48,8.0,ON,Mediterranean
48,49,13.0,ON,Mediterranean
49,50,15.0,ON,Mediterranean
50,51,19.0,ON,Mediterranean
51,52,9.0,ON,Mediterranean
0,1,7.0,ON,Bakeries
1,2,11.0,ON,Bakeries
2,3,7.0,ON,Bakeries
3,4,7.0,ON,Bakeries
4,5,9.0,ON,Bakeries
5,6,7.0,ON,Bakeries
6,7,10.0,ON,Bakeries
7,8,13.0,ON,Bakeries
8,9,9.0,ON,Bakeries
9,10,10.0,ON,Bakeries
10,11,9.0,ON,Bakeries
11,12,10.0,ON,Bakeries
12,13,5.0,ON,Bakeries
13,14,7.0,ON,Bakeries
14,15,13.0,ON,Bakeries
15,16,10.0,ON,Bakeries
16,17,8.0,ON,Bakeries
17,18,8.0,ON,Bakeries
18,19,8.0,ON,Bakeries
19,20,4.0,ON,Bakeries
20,21,10.0,ON,Bakeries
21,22,7.0,ON,Bakeries
22,23,18.0,ON,Bakeries
23,24,8.0,ON,Bakeries
24,25,6.0,ON,Bakeries
25,26,9.0,ON,Bakeries
26,27,5.0,ON,Bakeries
27,28,12.0,ON,Bakeries
28,29,9.0,ON,Bakeries
29,30,9.0,ON,Bakeries
30,31,11.0,ON,Bakeries
31,32,11.0,ON,Bakeries
32,33,9.0,ON,Bakeries
33,34,13.0,ON,Bakeries
34,35,8.0,ON,Bakeries
35,36,12.0,ON,Bakeries
36,37,12.0,ON,Bakeries
37,38,8.0,ON,Bakeries
38,39,7.0,ON,Bakeries
39,40,9.0,ON,Bakeries
40,41,8.0,ON,Bakeries
41,42,7.0,ON,Bakeries
42,43,6.0,ON,Bakeries
43,44,9.0,ON,Bakeries
44,45,11.0,ON,Bakeries
45,46,13.0,ON,Bakeries
46,47,6.0,ON,Bakeries
47,48,14.0,ON,Bakeries
48,49,4.0,ON,Bakeries
49,50,6.0,ON,Bakeries
50,51,9.0,ON,Bakeries
51,52,2.0,ON,Bakeries
0,1,30.0,ON,Korean
1,2,33.0,ON,Korean
2,3,24.0,ON,Korean
3,4,38.0,ON,Korean
4,5,33.0,ON,Korean
5,6,25.0,ON,Korean
6,7,31.0,ON,Korean
7,8,37.0,ON,Korean
8,9,21.0,ON,Korean
9,10,20.0,ON,Korean
10,11,33.0,ON,Korean
11,12,27.0,ON,Korean
12,13,28.0,ON,Korean
13,14,34.0,ON,Korean
14,15,39.0,ON,Korean
15,16,23.0,ON,Korean
16,17,28.0,ON,Korean
17,18,33.0,ON,Korean
18,19,27.0,ON,Korean
19,20,32.0,ON,Korean
20,21,28.0,ON,Korean
21,22,29.0,ON,Korean
22,23,30.0,ON,Korean
23,24,30.0,ON,Korean
24,25,33.0,ON,Korean
25,26,26.0,ON,Korean
26,27,37.0,ON,Korean
27,28,24.0,ON,Korean
28,29,19.0,ON,Korean
29,30,25.0,ON,Korean
30,31,41.0,ON,Korean
31,32,33.0,ON,Korean
32,33,34.0,ON,Korean
33,34,34.0,ON,Korean
34,35,30.0,ON,Korean
35,36,41.0,ON,Korean
36,37,49.0,ON,Korean
37,38,24.0,ON,Korean
38,39,33.0,ON,Korean
39,40,23.0,ON,Korean
40,41,22.0,ON,Korean
41,42,32.0,ON,Korean
42,43,21.0,ON,Korean
43,44,35.0,ON,Korean
44,45,33.0,ON,Korean
45,46,27.0,ON,Korean
46,47,27.0,ON,Korean
47,48,33.0,ON,Korean
48,49,26.0,ON,Korean
49,50,16.0,ON,Korean
50,51,19.0,ON,Korean
51,52,16.0,ON,Korean
0,1,6.0,ON,French
1,2,6.0,ON,French
2,3,11.0,ON,French
3,4,9.0,ON,French
4,5,6.0,ON,French
5,6,17.0,ON,French
6,7,14.0,ON,French
7,8,16.0,ON,French
8,9,7.0,ON,French
9,10,9.0,ON,French
10,11,7.0,ON,French
11,12,7.0,ON,French
12,13,14.0,ON,French
13,14,12.0,ON,French
14,15,13.0,ON,French
15,16,9.0,ON,French
16,17,9.0,ON,French
17,18,11.0,ON,French
18,19,8.0,ON,French
19,20,5.0,ON,French
20,21,10.0,ON,French
21,22,9.0,ON,French
22,23,11.0,ON,French
23,24,7.0,ON,French
24,25,9.0,ON,French
25,26,4.0,ON,French
26,27,13.0,ON,French
27,28,12.0,ON,French
28,29,9.0,ON,French
29,30,16.0,ON,French
30,31,14.0,ON,French
31,32,15.0,ON,French
32,33,14.0,ON,French
33,34,7.0,ON,French
34,35,15.0,ON,French
35,36,8.0,ON,French
36,37,11.0,ON,French
37,38,10.0,ON,French
38,39,9.0,ON,French
39,40,14.0,ON,French
40,41,3.0,ON,French
41,42,10.0,ON,French
42,43,12.0,ON,French
43,44,9.0,ON,French
44,45,8.0,ON,French
45,46,8.0,ON,French
46,47,10.0,ON,French
47,48,14.0,ON,French
48,49,13.0,ON,French
49,50,10.0,ON,French
50,51,7.0,ON,French
51,52,10.0,ON,French
0,1,5.0,QC,Vietnamese
1,2,4.0,QC,Vietnamese
2,3,3.0,QC,Vietnamese
3,4,2.0,QC,Vietnamese
4,5,3.0,QC,Vietnamese
5,6,6.0,QC,Vietnamese
6,7,4.0,QC,Vietnamese
7,8,8.0,QC,Vietnamese
8,9,4.0,QC,Vietnamese
9,10,3.0,QC,Vietnamese
10,11,3.0,QC,Vietnamese
11,12,4.0,QC,Vietnamese
12,13,5.0,QC,Vietnamese
13,14,4.0,QC,Vietnamese
14,15,4.0,QC,Vietnamese
15,16,5.0,QC,Vietnamese
16,17,2.0,QC,Vietnamese
17,18,4.0,QC,Vietnamese
18,19,6.0,QC,Vietnamese
19,20,2.0,QC,Vietnamese
20,21,3.0,QC,Vietnamese
21,22,7.0,QC,Vietnamese
22,23,3.0,QC,Vietnamese
23,24,6.0,QC,Vietnamese
24,25,4.0,QC,Vietnamese
25,26,0.0,QC,Vietnamese
26,27,12.0,QC,Vietnamese
27,28,7.0,QC,Vietnamese
28,29,8.0,QC,Vietnamese
29,30,9.0,QC,Vietnamese
30,31,4.0,QC,Vietnamese
31,32,11.0,QC,Vietnamese
32,33,9.0,QC,Vietnamese
33,34,6.0,QC,Vietnamese
34,35,6.0,QC,Vietnamese
35,36,7.0,QC,Vietnamese
36,37,3.0,QC,Vietnamese
37,38,3.0,QC,Vietnamese
38,39,11.0,QC,Vietnamese
39,40,5.0,QC,Vietnamese
40,41,7.0,QC,Vietnamese
41,42,4.0,QC,Vietnamese
42,43,6.0,QC,Vietnamese
43,44,5.0,QC,Vietnamese
44,45,3.0,QC,Vietnamese
45,46,4.0,QC,Vietnamese
46,47,4.0,QC,Vietnamese
47,48,5.0,QC,Vietnamese
48,49,11.0,QC,Vietnamese
49,50,4.0,QC,Vietnamese
50,51,6.0,QC,Vietnamese
51,52,4.0,QC,Vietnamese
0,1,15.0,ON,Sandwiches
1,2,11.0,ON,Sandwiches
2,3,26.0,ON,Sandwiches
3,4,21.0,ON,Sandwiches
4,5,23.0,ON,Sandwiches
5,6,18.0,ON,Sandwiches
6,7,34.0,ON,Sandwiches
7,8,21.0,ON,Sandwiches
8,9,32.0,ON,Sandwiches
9,10,19.0,ON,Sandwiches
10,11,29.0,ON,Sandwiches
11,12,14.0,ON,Sandwiches
12,13,19.0,ON,Sandwiches
13,14,30.0,ON,Sandwiches
14,15,19.0,ON,Sandwiches
15,16,29.0,ON,Sandwiches
16,17,34.0,ON,Sandwiches
17,18,19.0,ON,Sandwiches
18,19,26.0,ON,Sandwiches
19,20,25.0,ON,Sandwiches
20,21,22.0,ON,Sandwiches
21,22,30.0,ON,Sandwiches
22,23,25.0,ON,Sandwiches
23,24,29.0,ON,Sandwiches
24,25,33.0,ON,Sandwiches
25,26,33.0,ON,Sandwiches
26,27,31.0,ON,Sandwiches
27,28,33.0,ON,Sandwiches
28,29,32.0,ON,Sandwiches
29,30,28.0,ON,Sandwiches
30,31,29.0,ON,Sandwiches
31,32,26.0,ON,Sandwiches
32,33,33.0,ON,Sandwiches
33,34,31.0,ON,Sandwiches
34,35,35.0,ON,Sandwiches
35,36,19.0,ON,Sandwiches
36,37,19.0,ON,Sandwiches
37,38,21.0,ON,Sandwiches
38,39,28.0,ON,Sandwiches
39,40,23.0,ON,Sandwiches
40,41,28.0,ON,Sandwiches
41,42,26.0,ON,Sandwiches
42,43,28.0,ON,Sandwiches
43,44,24.0,ON,Sandwiches
44,45,23.0,ON,Sandwiches
45,46,21.0,ON,Sandwiches
46,47,27.0,ON,Sandwiches
47,48,26.0,ON,Sandwiches
48,49,27.0,ON,Sandwiches
49,50,20.0,ON,Sandwiches
50,51,25.0,ON,Sandwiches
51,52,21.0,ON,Sandwiches
0,1,6.0,ON,Desserts
1,2,10.0,ON,Desserts
2,3,9.0,ON,Desserts
3,4,5.0,ON,Desserts
4,5,4.0,ON,Desserts
5,6,3.0,ON,Desserts
6,7,4.0,ON,Desserts
7,8,8.0,ON,Desserts
8,9,8.0,ON,Desserts
9,10,11.0,ON,Desserts
10,11,8.0,ON,Desserts
11,12,11.0,ON,Desserts
12,13,11.0,ON,Desserts
13,14,8.0,ON,Desserts
14,15,6.0,ON,Desserts
15,16,10.0,ON,Desserts
16,17,8.0,ON,Desserts
17,18,6.0,ON,Desserts
18,19,7.0,ON,Desserts
19,20,9.0,ON,Desserts
20,21,13.0,ON,Desserts
21,22,15.0,ON,Desserts
22,23,15.0,ON,Desserts
23,24,13.0,ON,Desserts
24,25,5.0,ON,Desserts
25,26,9.0,ON,Desserts
26,27,12.0,ON,Desserts
27,28,7.0,ON,Desserts
28,29,21.0,ON,Desserts
29,30,7.0,ON,Desserts
30,31,16.0,ON,Desserts
31,32,8.0,ON,Desserts
32,33,9.0,ON,Desserts
33,34,11.0,ON,Desserts
34,35,14.0,ON,Desserts
35,36,17.0,ON,Desserts
36,37,13.0,ON,Desserts
37,38,9.0,ON,Desserts
38,39,10.0,ON,Desserts
39,40,9.0,ON,Desserts
40,41,5.0,ON,Desserts
41,42,15.0,ON,Desserts
42,43,10.0,ON,Desserts
43,44,10.0,ON,Desserts
44,45,7.0,ON,Desserts
45,46,7.0,ON,Desserts
46,47,10.0,ON,Desserts
47,48,4.0,ON,Desserts
48,49,6.0,ON,Desserts
49,50,4.0,ON,Desserts
50,51,5.0,ON,Desserts
51,52,3.0,ON,Desserts
0,1,26.0,NV,Fast Food
1,2,41.0,NV,Fast Food
2,3,40.0,NV,Fast Food
3,4,35.0,NV,Fast Food
4,5,49.0,NV,Fast Food
5,6,39.0,NV,Fast Food
6,7,49.0,NV,Fast Food
7,8,55.0,NV,Fast Food
8,9,51.0,NV,Fast Food
9,10,43.0,NV,Fast Food
10,11,35.0,NV,Fast Food
11,12,50.0,NV,Fast Food
12,13,65.0,NV,Fast Food
13,14,50.0,NV,Fast Food
14,15,42.0,NV,Fast Food
15,16,54.0,NV,Fast Food
16,17,50.0,NV,Fast Food
17,18,55.0,NV,Fast Food
18,19,48.0,NV,Fast Food
19,20,41.0,NV,Fast Food
20,21,52.0,NV,Fast Food
21,22,51.0,NV,Fast Food
22,23,66.0,NV,Fast Food
23,24,58.0,NV,Fast Food
24,25,57.0,NV,Fast Food
25,26,58.0,NV,Fast Food
26,27,60.0,NV,Fast Food
27,28,59.0,NV,Fast Food
28,29,72.0,NV,Fast Food
29,30,54.0,NV,Fast Food
30,31,65.0,NV,Fast Food
31,32,47.0,NV,Fast Food
32,33,73.0,NV,Fast Food
33,34,48.0,NV,Fast Food
34,35,43.0,NV,Fast Food
35,36,47.0,NV,Fast Food
36,37,49.0,NV,Fast Food
37,38,49.0,NV,Fast Food
38,39,48.0,NV,Fast Food
39,40,55.0,NV,Fast Food
40,41,43.0,NV,Fast Food
41,42,49.0,NV,Fast Food
42,43,48.0,NV,Fast Food
43,44,46.0,NV,Fast Food
44,45,48.0,NV,Fast Food
45,46,56.0,NV,Fast Food
46,47,46.0,NV,Fast Food
47,48,51.0,NV,Fast Food
48,49,57.0,NV,Fast Food
49,50,28.0,NV,Fast Food
50,51,28.0,NV,Fast Food
51,52,46.0,NV,Fast Food
0,1,7.0,WI,Breakfast & Brunch
1,2,6.0,WI,Breakfast & Brunch
2,3,12.0,WI,Breakfast & Brunch
3,4,9.0,WI,Breakfast & Brunch
4,5,9.0,WI,Breakfast & Brunch
5,6,14.0,WI,Breakfast & Brunch
6,7,18.0,WI,Breakfast & Brunch
7,8,12.0,WI,Breakfast & Brunch
8,9,6.0,WI,Breakfast & Brunch
9,10,6.0,WI,Breakfast & Brunch
10,11,10.0,WI,Breakfast & Brunch
11,12,6.0,WI,Breakfast & Brunch
12,13,9.0,WI,Breakfast & Brunch
13,14,9.0,WI,Breakfast & Brunch
14,15,11.0,WI,Breakfast & Brunch
15,16,12.0,WI,Breakfast & Brunch
16,17,7.0,WI,Breakfast & Brunch
17,18,5.0,WI,Breakfast & Brunch
18,19,12.0,WI,Breakfast & Brunch
19,20,7.0,WI,Breakfast & Brunch
20,21,11.0,WI,Breakfast & Brunch
21,22,12.0,WI,Breakfast & Brunch
22,23,7.0,WI,Breakfast & Brunch
23,24,10.0,WI,Breakfast & Brunch
24,25,11.0,WI,Breakfast & Brunch
25,26,15.0,WI,Breakfast & Brunch
26,27,17.0,WI,Breakfast & Brunch
27,28,15.0,WI,Breakfast & Brunch
28,29,9.0,WI,Breakfast & Brunch
29,30,20.0,WI,Breakfast & Brunch
30,31,21.0,WI,Breakfast & Brunch
31,32,10.0,WI,Breakfast & Brunch
32,33,13.0,WI,Breakfast & Brunch
33,34,4.0,WI,Breakfast & Brunch
34,35,10.0,WI,Breakfast & Brunch
35,36,15.0,WI,Breakfast & Brunch
36,37,12.0,WI,Breakfast & Brunch
37,38,11.0,WI,Breakfast & Brunch
38,39,12.0,WI,Breakfast & Brunch
39,40,10.0,WI,Breakfast & Brunch
40,41,12.0,WI,Breakfast & Brunch
41,42,13.0,WI,Breakfast & Brunch
42,43,14.0,WI,Breakfast & Brunch
43,44,13.0,WI,Breakfast & Brunch
44,45,26.0,WI,Breakfast & Brunch
45,46,5.0,WI,Breakfast & Brunch
46,47,10.0,WI,Breakfast & Brunch
47,48,12.0,WI,Breakfast & Brunch
48,49,8.0,WI,Breakfast & Brunch
49,50,11.0,WI,Breakfast & Brunch
50,51,7.0,WI,Breakfast & Brunch
51,52,6.0,WI,Breakfast & Brunch
0,1,155.0,AZ,Mexican
1,2,163.0,AZ,Mexican
2,3,194.0,AZ,Mexican
3,4,194.0,AZ,Mexican
4,5,182.0,AZ,Mexican
5,6,160.0,AZ,Mexican
6,7,190.0,AZ,Mexican
7,8,177.0,AZ,Mexican
8,9,185.0,AZ,Mexican
9,10,208.0,AZ,Mexican
10,11,222.0,AZ,Mexican
11,12,228.0,AZ,Mexican
12,13,198.0,AZ,Mexican
13,14,192.0,AZ,Mexican
14,15,194.0,AZ,Mexican
15,16,165.0,AZ,Mexican
16,17,188.0,AZ,Mexican
17,18,206.0,AZ,Mexican
18,19,202.0,AZ,Mexican
19,20,200.0,AZ,Mexican
20,21,177.0,AZ,Mexican
21,22,209.0,AZ,Mexican
22,23,206.0,AZ,Mexican
23,24,180.0,AZ,Mexican
24,25,195.0,AZ,Mexican
25,26,216.0,AZ,Mexican
26,27,187.0,AZ,Mexican
27,28,204.0,AZ,Mexican
28,29,202.0,AZ,Mexican
29,30,205.0,AZ,Mexican
30,31,206.0,AZ,Mexican
31,32,184.0,AZ,Mexican
32,33,181.0,AZ,Mexican
33,34,203.0,AZ,Mexican
34,35,191.0,AZ,Mexican
35,36,209.0,AZ,Mexican
36,37,168.0,AZ,Mexican
37,38,192.0,AZ,Mexican
38,39,184.0,AZ,Mexican
39,40,187.0,AZ,Mexican
40,41,163.0,AZ,Mexican
41,42,181.0,AZ,Mexican
42,43,179.0,AZ,Mexican
43,44,155.0,AZ,Mexican
44,45,200.0,AZ,Mexican
45,46,200.0,AZ,Mexican
46,47,178.0,AZ,Mexican
47,48,194.0,AZ,Mexican
48,49,197.0,AZ,Mexican
49,50,165.0,AZ,Mexican
50,51,155.0,AZ,Mexican
51,52,161.0,AZ,Mexican
0,1,95.0,AZ,Pizza
1,2,109.0,AZ,Pizza
2,3,90.0,AZ,Pizza
3,4,100.0,AZ,Pizza
4,5,101.0,AZ,Pizza
5,6,75.0,AZ,Pizza
6,7,100.0,AZ,Pizza
7,8,110.0,AZ,Pizza
8,9,94.0,AZ,Pizza
9,10,103.0,AZ,Pizza
10,11,121.0,AZ,Pizza
11,12,94.0,AZ,Pizza
12,13,108.0,AZ,Pizza
13,14,82.0,AZ,Pizza
14,15,92.0,AZ,Pizza
15,16,91.0,AZ,Pizza
16,17,99.0,AZ,Pizza
17,18,94.0,AZ,Pizza
18,19,102.0,AZ,Pizza
19,20,97.0,AZ,Pizza
20,21,98.0,AZ,Pizza
21,22,88.0,AZ,Pizza
22,23,128.0,AZ,Pizza
23,24,104.0,AZ,Pizza
24,25,110.0,AZ,Pizza
25,26,118.0,AZ,Pizza
26,27,102.0,AZ,Pizza
27,28,96.0,AZ,Pizza
28,29,112.0,AZ,Pizza
29,30,113.0,AZ,Pizza
30,31,103.0,AZ,Pizza
31,32,106.0,AZ,Pizza
32,33,103.0,AZ,Pizza
33,34,100.0,AZ,Pizza
34,35,102.0,AZ,Pizza
35,36,123.0,AZ,Pizza
36,37,90.0,AZ,Pizza
37,38,89.0,AZ,Pizza
38,39,101.0,AZ,Pizza
39,40,86.0,AZ,Pizza
40,41,78.0,AZ,Pizza
41,42,76.0,AZ,Pizza
42,43,89.0,AZ,Pizza
43,44,71.0,AZ,Pizza
44,45,103.0,AZ,Pizza
45,46,104.0,AZ,Pizza
46,47,93.0,AZ,Pizza
47,48,99.0,AZ,Pizza
48,49,91.0,AZ,Pizza
49,50,87.0,AZ,Pizza
50,51,61.0,AZ,Pizza
51,52,90.0,AZ,Pizza
0,1,162.0,NV,American (Traditional)
1,2,160.0,NV,American (Traditional)
2,3,176.0,NV,American (Traditional)
3,4,160.0,NV,American (Traditional)
4,5,167.0,NV,American (Traditional)
5,6,149.0,NV,American (Traditional)
6,7,155.0,NV,American (Traditional)
7,8,183.0,NV,American (Traditional)
8,9,175.0,NV,American (Traditional)
9,10,161.0,NV,American (Traditional)
10,11,138.0,NV,American (Traditional)
11,12,170.0,NV,American (Traditional)
12,13,179.0,NV,American (Traditional)
13,14,144.0,NV,American (Traditional)
14,15,172.0,NV,American (Traditional)
15,16,158.0,NV,American (Traditional)
16,17,143.0,NV,American (Traditional)
17,18,188.0,NV,American (Traditional)
18,19,153.0,NV,American (Traditional)
19,20,175.0,NV,American (Traditional)
20,21,180.0,NV,American (Traditional)
21,22,194.0,NV,American (Traditional)
22,23,158.0,NV,American (Traditional)
23,24,189.0,NV,American (Traditional)
24,25,187.0,NV,American (Traditional)
25,26,198.0,NV,American (Traditional)
26,27,204.0,NV,American (Traditional)
27,28,213.0,NV,American (Traditional)
28,29,194.0,NV,American (Traditional)
29,30,203.0,NV,American (Traditional)
30,31,208.0,NV,American (Traditional)
31,32,197.0,NV,American (Traditional)
32,33,193.0,NV,American (Traditional)
33,34,205.0,NV,American (Traditional)
34,35,180.0,NV,American (Traditional)
35,36,198.0,NV,American (Traditional)
36,37,152.0,NV,American (Traditional)
37,38,163.0,NV,American (Traditional)
38,39,168.0,NV,American (Traditional)
39,40,147.0,NV,American (Traditional)
40,41,163.0,NV,American (Traditional)
41,42,151.0,NV,American (Traditional)
42,43,151.0,NV,American (Traditional)
43,44,133.0,NV,American (Traditional)
44,45,180.0,NV,American (Traditional)
